"V1","V2","V3","OBS","temp1","temp2","temp3","h1","h2","h3","conif","black"
1,0,0,1,8.06391041554702,7.82549535312225,11.1191361843132,10,13,25,0.5,0
1,1,1,3,7.73472826805524,9.71935920784859,11.8382086265355,8,11,22,0.9,1
0,0,0,0,6.12186627937848,8.21230950958426,7.33958867499214,5,11,21,0.2,1
0,0,0,0,7.33589700247953,4.76449898283973,9.50727559325575,8,11,25,0.5,1
0,0,0,0,7.93238583408209,6.49139494711748,7.68544533089719,6,12,21,0.2,1
1,1,1,3,10.4787804969407,9.42836780535485,12.2699378707102,8,16,27,0.9,0
1,1,1,3,10.1588898779826,7.509910817413,10.8058066329657,10,15,26,0.8,1
0,0,0,0,6.70920269392369,9.00217612644015,8.00972379162682,9,13,26,0.5,0
0,1,1,2,8.24596852390465,8.53667190601899,12.8920977923666,10,13,25,0.8,1
0,1,1,2,8.3632406568967,9.35821257798165,9.94595138477483,7,16,25,0.8,1
1,1,1,3,9.2310042220643,7.29507188092397,12.0651136037278,9,12,25,1,0
0,0,0,0,7.56836830965892,6.78146244001328,6.72067830089915,10,15,27,0.2,1
0,1,1,2,7.81527883142902,9.57382637543208,11.2936508041049,11,17,23,0.8,0
1,1,1,3,11.6227358446261,9.55407789622459,12.9705949882278,9,14,27,0.9,1
0,0,0,0,6.68107911845761,7.99563691283299,7.8920863124948,11,15,25,0.4,1
1,1,1,3,9.74145224693506,9.48384668795028,13.0502341123533,8,13,28,1,1
1,0,1,2,8.22586024206166,7.34172142872388,12.0263110228481,8,15,25,0.7,0
1,1,1,3,9.91238213963412,9.05499026237976,9.63263804849626,9,16,25,0.9,1
0,1,0,1,7.49906846882628,7.97509145799309,12.1790447514585,9,8,27,0.6,1
1,1,1,3,9.12150513926336,7.55057712136642,12.6194328806581,7,11,29,0.8,1
1,1,0,2,6.86460674113923,7.61292914485676,11.7829808487573,11,14,26,1,1
0,0,1,1,6.72056520501956,9.44909591416155,12.6158877233248,8,12,27,0.5,1
1,1,1,3,9.02384890352851,7.97525916778611,10.6411772594223,7,15,26,1,1
1,0,0,1,6.76187465100744,8.88613375341762,13.9442612886384,5,12,27,0.4,0
0,0,0,0,6.33236925598604,7.24756627867338,8.63162694248337,8,16,28,0.5,0
1,1,0,2,9.23294902120847,8.34614228306936,9.30064222568906,3,12,32,0.9,1
0,1,0,1,8.50063075810025,9.5371051736459,11.3176855004524,10,14,27,0.7,1
0,1,1,2,8.06744587515767,8.21550406161258,11.1189874443266,8,14,27,1,1
1,1,1,3,10.6337939990677,10.1467874845187,10.3444438224826,8,12,22,0.9,1
0,0,0,0,8.57750308562227,8.12659703835424,6.44778725945135,9,12,29,0.1,1
0,0,0,0,5.34950705238241,8.1594459999229,6.6789486328245,9,15,24,0.1,1
1,0,1,2,8.46212040138835,8.15081268594506,11.3289679302533,6,15,25,1,1
1,1,1,3,11.5872544782756,8.92524064970689,13.5795663970948,9,13,23,0.9,1
1,1,1,3,8.59397537753023,8.87928314867795,10.9033247139701,7,19,24,0.8,1
1,1,1,3,11.6783253543517,8.50137024713905,10.8574942997781,12,15,27,0.8,0
1,1,0,2,6.34732545990835,9.62721885493769,12.0244168048506,9,15,25,1,0
0,1,0,1,8.49683516154818,8.54915971285752,12.1066975545986,9,12,23,0.8,0
0,0,1,1,8.83021536321983,8.25356527206249,12.4954421917999,7,10,25,0.5,1
1,1,0,2,7.53545506110497,8.50700011261269,13.2453431552188,10,14,28,0.8,0
0,0,0,0,5.64043160337446,9.49207294395764,7.61733522048948,9,15,21,0.4,1
0,0,0,0,7.5741457585606,8.70949455767519,8.04246424477724,6,13,26,0.3,1
1,0,1,2,9.80026265345344,9.02901118130929,10.8024195215026,7,17,25,0.7,1
1,1,1,3,10.065443545104,7.58074095968334,11.4307747210028,11,13,25,0.8,0
0,1,0,1,7.41867854067383,7.73544249700882,11.8753322751423,9,18,22,0.4,1
0,0,0,0,6.15111512048944,6.6913245303774,5.73865863934154,7,14,23,0.1,0
1,1,1,3,10.2840243243502,8.21416624664942,10.8673396745074,8,14,26,1,1
0,0,0,0,7.48067919200802,7.89189935916291,5.94846072855763,10,13,27,0.5,0
0,0,0,0,7.65201503120534,7.42588669941123,7.97753861308835,9,15,25,0,1
0,0,0,0,5.72492054556467,8.23107910629937,6.63799439226894,9,13,29,0.3,1
1,0,0,1,7.55641633211244,9.59921937117747,12.3497265071519,7,15,25,0.4,1
0,1,0,1,8.21263449980404,8.93389224800372,12.5862730113266,9,15,29,0.8,0
1,1,0,2,6.55183386987157,8.82689827446157,10.9629934815021,9,14,23,0.8,0
1,1,0,2,8.40116484741094,9.29104058678641,10.2316712010465,9,14,27,0.7,1
1,1,1,3,9.64429043978289,8.25311232307186,10.4862381137035,9,11,25,1,1
1,1,1,3,11.4374458521236,9.10857012288229,9.99837209375629,10,15,22,1,0
1,1,1,3,8.49481137666837,9.8847060861459,11.904206371117,4,12,26,0.9,1
1,0,0,1,7.65753347705305,9.27770843232498,10.6817973725937,5,15,30,0.5,1
0,0,0,0,7.39362465756066,6.52075326991797,8.21108147152568,9,19,24,0.3,0
0,0,0,0,6.13500304601183,8.33532271287917,7.64999667559719,6,13,29,0,1
0,0,1,1,9.25089813978319,7.7565365025007,13.5262890707421,9,14,28,0.5,1
0,1,0,1,8.5121140132314,9.8217489629662,10.0078990000327,6,13,24,0.7,1
1,0,0,1,8.57366211384304,6.15496968189979,11.860925690761,10,13,23,0.8,1
1,1,0,2,7.75381161421755,9.32186394624884,11.3959901808241,8,14,24,0.8,1
0,0,0,0,7.40794795232043,7.10362818666548,5.35356782384477,7,12,24,0.4,1
1,1,1,3,8.2454280246817,7.25285410137769,11.7237562563922,6,15,25,1,1
0,0,0,0,6.53107934538127,7.77173347866288,7.79632715276288,8,12,24,0,1
0,0,0,0,7.47657312865742,8.17835108967954,8.65001168265578,9,14,27,0.4,1
1,1,0,2,7.5771201847515,9.95456347269483,11.7149165355585,7,14,22,1,1
1,1,1,3,9.9703763291074,9.15856707593009,12.2155175606281,4,19,29,1,1
1,1,0,2,9.13693222801773,7.87734260490186,11.4013314082825,6,13,24,0.9,1
1,1,0,2,6.94323675012948,9.73797181092535,10.7908280849775,7,14,28,0.7,1
0,1,1,2,8.10422179301188,10.9351096737319,11.3994716103824,9,18,25,0.7,0
0,0,0,0,6.49682641418376,6.44989062907833,7.03588928738463,11,16,29,0.3,1
0,0,0,0,6.08265708027815,8.42109271409342,7.08651509261749,8,15,25,0.2,1
1,1,1,3,11.9096993566638,8.68389707964343,12.0878577066369,5,13,26,0.8,1
1,0,1,2,9.49400431702041,10.1711512144216,9.50767657627188,12,13,25,0.7,0
0,0,0,0,7.00550120141398,7.65938211481342,5.64465719557023,11,12,27,0.4,1
0,0,0,0,7.42616570137806,6.67480406659176,7.0166816423823,9,10,25,0,1
0,1,1,2,7.90860020014107,7.50275325974805,10.9709173978049,10,17,28,0.8,0
0,0,0,0,6.26486620375825,9.7077611741246,7.14016587146654,6,12,24,0.3,1
1,1,0,2,8.79067769765929,8.88709669182866,11.3030591453068,6,15,23,0.7,1
1,1,0,2,6.54977199914448,8.12721605452289,12.9406156768068,9,13,29,0.8,1
1,0,1,2,8.6069982250773,8.4433382186673,10.8571229059062,9,15,24,0.7,1
1,1,1,3,11.1139603549558,9.23795112440057,11.8870177165535,12,18,25,0.9,0
1,0,0,1,7.52031778344141,8.44254817223279,12.4611095266967,9,15,26,0.6,1
1,0,1,2,9.57506988760952,9.13365598532157,11.8892491047978,7,15,25,1,1
1,1,0,2,7.80074108384574,9.56228122794267,11.3290361509771,11,14,24,0.9,0
1,0,1,2,7.3518228089164,8.17530873162105,9.96740694239524,8,13,24,1,1
0,0,0,0,7.32284471272925,8.45519922240191,5.80721150365938,10,9,26,0.5,1
0,0,0,0,5.98672624196783,6.72654191140069,7.40224239901226,11,16,26,0.5,1
0,0,1,1,8.16466099510595,7.97166066660587,13.1875446506774,6,17,31,0.7,1
1,0,1,2,7.43681720782216,8.53027267537859,11.7346428888235,11,13,23,1,1
0,0,0,0,5.28237783628217,6.91796490357602,7.79937448462769,10,13,29,0.2,1
1,1,1,3,8.814419194338,10.9746798804528,11.8084666969744,12,14,25,1,1
1,1,1,3,9.41900536675263,9.63787940077747,12.4642855368056,6,16,19,0.9,1
0,1,1,2,8.95909125818703,8.37034762603614,11.2777126068476,10,15,26,0.9,1
0,1,0,1,7.08278049027707,9.33425541609631,9.97914597730458,8,14,24,0.8,0
1,1,1,3,8.61828842840883,8.77657890818548,11.1045928248949,9,16,26,0.8,0
0,1,1,2,9.21125804651485,9.57991452286887,9.38610058359021,9,14,24,0.8,1
0,0,1,1,6.59187209021774,9.20228501607802,12.0400225767356,10,13,26,0.7,0
1,1,1,3,9.33852748485461,7.93910180122707,11.8063213450614,12,15,29,0.9,1
0,0,0,0,5.22898756556166,7.40997404405799,5.90150022975718,9,13,23,0.5,0
1,1,0,2,8.24705698766171,7.14470769494944,11.4173993235325,8,14,27,0.7,0
0,0,0,0,6.51976271700883,7.67600579734439,6.63289645662963,13,12,23,0.2,1
0,1,1,2,7.38057016175957,9.4052207781989,10.8204492713859,4,10,27,0.9,1
0,0,0,0,5.81166155952445,8.33383786893782,7.8173362236027,7,15,24,0.3,0
1,1,1,3,10.6847305520518,9.43866319737095,13.4243235370333,10,14,22,0.9,0
0,0,0,0,7.09861739167537,6.82437234429238,5.91783299961694,11,12,27,0,0
1,1,1,3,7.80751841255972,9.60139322290291,10.757068139381,10,16,23,1,1
1,0,1,2,9.27249181881931,8.28594992180691,10.8782225616785,8,12,28,0.7,1
1,1,1,3,10.5305676623786,10.0518558769925,11.0251978700422,8,13,27,0.9,0
1,1,1,3,9.55776546231753,8.11435334666081,12.0720918001127,8,12,24,0.9,0
0,0,1,1,7.77673118697919,11.4357091228211,10.5154333302714,9,12,26,0.8,0
0,0,0,0,6.39724543747773,8.29659105692463,5.62017600563857,11,16,21,0.4,0
0,1,0,1,7.09479408764016,10.4958225512308,11.1288744226063,9,9,22,0.6,1
0,0,0,0,5.07240792337469,6.47916076558409,7.07756284015101,9,14,26,0.3,0
1,1,1,3,8.54301110797364,8.56793206628546,11.8023915097491,8,16,28,0.9,0
0,1,1,2,7.97279699793199,9.12501512098255,11.8300169168356,5,14,27,0.7,1
1,1,0,2,7.70908430201343,8.67912619395862,13.1259656961549,12,15,27,0.9,1
1,0,1,2,8.48731377612011,8.8168365611263,10.6596556290922,7,17,26,0.8,0
1,1,1,3,9.62123749440781,7.72536652180036,12.7244067820839,7,15,29,1,1
1,1,1,3,10.7527362357117,8.27120390852711,11.549865074737,10,17,22,1,1
1,1,1,3,10.2879783766224,8.24413884921096,12.2477332515098,11,11,26,0.8,1
1,0,0,1,6.70789772372237,8.18116367749455,12.0619299272757,6,15,22,0.8,0
0,0,0,0,8.38759960324836,9.5710357292851,8.19956225213245,13,15,27,0.4,1
0,0,0,0,7.26690678784074,8.2605511515272,6.20608028712258,11,15,22,0.5,0
0,0,0,0,9.00670528931504,7.02392110658163,7.51386685560164,8,14,23,0.3,1
1,0,1,2,6.55390624591755,9.20497456878737,12.5599200430296,5,13,21,0.7,1
1,1,1,3,9.56768576961599,9.02788191337273,12.0099769355372,10,17,25,0.8,1
0,1,0,1,7.31377503278952,8.63529018412519,11.420010361998,10,13,27,0.7,1
0,0,0,0,6.74707571913558,7.20812693393972,8.61820777801838,10,15,29,0.1,1
1,0,0,1,7.86190406118038,8.82471090104752,13.3222714620085,4,18,27,0.7,1
0,1,1,2,8.55993633630858,10.2221784498549,10.2999601494882,7,17,25,0.7,0
1,1,1,3,9.86240073063095,8.70840405281366,11.8075272268999,9,19,27,1,0
1,1,1,3,10.3699490772991,9.25895265527302,11.3752057666471,8,14,26,0.9,0
1,0,0,1,8.46592084613382,8.84250766515196,12.742305389189,9,16,29,0.5,0
0,0,0,0,6.88170988957931,7.64784080971752,7.17260451801428,9,17,28,0.2,0
0,1,1,2,7.83316000864981,8.70892948123482,11.0275586510591,9,11,28,0.8,1
0,1,1,2,8.78142306168482,9.93692750636394,9.90832000557871,9,19,27,1,1
1,0,1,2,6.9679873724098,9.12236112653289,10.6118847805263,11,16,23,0.9,0
1,0,1,2,7.52796919499901,7.09980751834781,9.26463339849283,9,17,26,1,0
0,1,1,2,7.46208324307144,8.36464349580856,11.5914955792575,8,14,26,0.7,1
0,0,1,1,8.39867036816086,9.38391341065865,10.8223341817039,5,16,27,0.6,1
1,0,1,2,5.88741369524484,10.8983323900412,10.8886732817429,8,14,24,0.8,1
1,1,0,2,9.42544634274764,9.5835308022755,10.9753795713288,11,11,28,1,1
0,1,1,2,9.52996917103268,8.20143017880125,10.6647338460595,8,13,23,0.9,0
0,0,0,0,8.2431538806733,7.32619163802537,7.78717617733879,8,14,23,0.3,1
1,1,1,3,11.1502942461392,11.1992773995367,11.0560400843975,7,12,25,0.8,1
1,0,1,2,8.06538468582828,7.16581895234788,11.3329287734488,6,14,25,0.8,0
0,1,1,2,8.18302141114212,9.57860112172263,11.2232188570719,9,14,25,0.7,0
1,1,1,3,11.5254046530636,7.85666355125447,10.5124792367749,10,18,28,1,0
0,0,0,0,7.2788639288805,7.57279932891228,7.66785391774609,7,15,23,0.3,1
1,1,1,3,9.55048142538513,9.99903662227093,12.1448164876622,8,15,28,0.8,1
1,0,1,2,8.94964866736094,8.90687467338457,12.5282052732561,9,13,26,0.7,1
0,0,0,0,7.27982618683845,6.28600237407572,7.45766463234698,9,14,24,0.5,1
1,1,1,3,10.9031998114746,10.4254971442807,12.7608055369059,10,13,25,0.9,1
1,0,1,2,6.87339985405882,8.37988474045234,8.87459077837959,6,15,24,1,0
0,0,0,0,7.506752307645,9.45548705372319,7.12890061133188,10,13,24,0.2,0
0,0,0,0,5.42045137828844,8.47241641114998,6.81141401663519,10,13,26,0,1
1,1,1,3,9.58410174359007,8.43182651628119,11.1846461602773,8,15,28,0.8,1
1,1,1,3,9.43063879381604,7.67763650696511,11.6060195741939,11,14,22,1,0
1,0,1,2,7.08549383504188,7.92488962758764,11.0875668752879,9,18,25,0.7,1
1,0,0,1,7.98170677731634,8.98968875803564,13.8430732018027,8,14,30,0.6,1
1,1,1,3,8.96232672521707,9.11896658683491,11.3092287274261,9,18,27,0.9,1
0,0,0,0,6.67786701092022,7.70096105264025,6.54228872231201,5,14,25,0.4,1
1,1,1,3,10.1329902905337,9.31360719083903,10.9596071876298,5,13,29,0.9,1
0,0,0,0,6.18199635331212,8.04150581120591,7.84746455995519,9,14,26,0.2,1
0,1,1,2,6.79684747107507,8.04084761040411,10.4228675514496,7,16,26,1,0
0,1,1,2,8.05118498558371,9.39853862533036,10.7462274655977,10,15,23,0.8,1
0,1,1,2,8.8344147581575,7.63058811521231,10.7647909637579,10,14,25,0.8,1
0,1,1,2,7.8599924833628,10.6533896860713,13.3515759471846,9,17,23,0.7,0
0,0,0,0,6.77371296624553,7.57387208851502,5.15572853147882,10,16,23,0,1
1,1,1,3,11.1982587321425,9.73473432387658,12.5152837717035,7,18,23,1,1
1,1,1,3,9.56605338345497,7.72594266865938,11.3129763376477,9,13,30,0.8,0
1,1,1,3,9.6571390217504,8.1044806066228,12.6845902114008,7,15,25,0.9,1
1,0,1,2,7.1510537941049,7.9878174800688,13.0613902459264,11,14,27,0.9,0
1,0,0,1,7.58157020218844,7.835682720372,13.2094390319024,13,16,25,0.8,1
1,1,1,3,10.8625673356064,9.71522498764802,11.9325017805435,8,12,25,1,1
1,0,1,2,10.7108653349514,8.71752722931975,12.0325710215049,5,18,28,0.9,1
1,1,0,2,8.09302399457338,9.74844748244587,11.9228833472576,5,15,26,1,1
0,0,1,1,7.69618780513029,6.18584375533909,12.4480446946652,7,12,29,0.6,1
1,1,0,2,8.49524659456504,8.92941836184799,10.5886639535077,8,13,23,0.8,1
1,1,1,3,10.6592083284101,8.68869424249387,11.4393273524808,12,15,25,0.9,1
1,0,1,2,8.95449258239134,7.12019999919437,11.4313656575881,7,12,29,0.7,1
1,0,0,1,7.32222449198674,9.69784333029776,12.8209337295066,8,13,25,0.8,1
1,1,0,2,6.78058773984589,8.43271074926552,10.6029832118634,9,16,28,1,0
0,1,1,2,8.74276349539351,9.25140077558085,10.5762913318249,10,18,26,0.9,0
1,1,1,3,9.00200830824438,7.88055052313259,11.8480414474705,10,16,26,0.8,1
1,0,0,1,8.38700575922357,8.22945412212832,11.2502168709566,6,14,29,0.4,1
0,1,1,2,9.06078181869612,8.86815610624332,10.7870837841213,6,18,26,1,0
1,1,0,2,8.40303067441076,9.14206150899019,10.5176025152466,10,14,27,0.8,1
1,1,1,3,10.3809782180506,10.0419705842354,11.369389137953,10,15,24,0.8,0
0,1,1,2,8.20511781849956,7.21382627434631,12.2531925842988,14,18,26,0.8,1
1,1,1,3,8.82234544873918,9.70633680607581,12.2963959427299,10,16,26,0.8,1
1,1,1,3,7.63955883639028,10.7652396978772,10.4419081147754,7,14,25,1,1
1,0,0,1,7.90217405710058,9.25153040545118,9.92830393672179,6,15,25,0.8,0
0,0,0,0,8.93073649696427,6.90204092954387,6.35369685327828,9,15,27,0,1
0,1,1,2,7.54557956812365,8.95103907393281,10.2450983927778,8,19,25,0.7,0
0,0,0,0,8.80201592802827,8.147305554937,6.71849106098467,6,16,24,0.4,1
1,1,1,3,8.96047886767975,9.3852820138035,12.1571716417902,8,16,31,1,1
0,1,0,1,6.88056435314803,9.20815621395671,11.1603124424354,9,14,25,0.6,0
1,0,1,2,9.15142141347639,9.64979333119428,11.1858853680408,8,14,29,0.7,1
0,0,1,1,7.32600955265571,8.99136737249281,12.0526254642215,6,13,26,0.5,1
0,0,0,0,7.91239477134565,7.25808017801661,7.34765064353772,11,11,23,0.2,1
0,1,1,2,8.35433221027326,8.65396077779033,10.5881247507986,8,15,27,1,1
1,0,1,2,7.59947712830301,10.0291544124782,10.5990752124891,8,14,31,0.9,0
1,1,0,2,5.88969377694636,9.37767986688069,12.34269057378,12,14,26,0.9,0
0,1,0,1,6.96446236433092,10.7180729756817,11.1198915555886,5,14,23,0.7,1
0,0,0,0,6.8114363239255,9.21637701279401,7.00565167475799,6,17,28,0,1
1,1,0,2,7.36116949645571,9.14641383901523,9.32271602543028,8,21,25,0.7,1
1,1,1,3,12.2262856527168,9.77540694590625,10.7133612494292,7,15,25,1,1
1,1,1,3,12.8489243746549,10.1911213550012,12.0255211886884,8,15,26,0.8,1
0,0,1,1,6.94175998917066,7.69337430043128,12.3502508585578,12,14,27,0.4,1
1,0,0,1,8.5562231004523,8.38861412326307,12.073357232096,8,11,25,0.8,0
1,1,1,3,11.5075854851141,11.2827273232112,11.4354005342961,11,15,23,0.8,1
0,1,0,1,9.5140037710476,8.52379194839651,11.5352200858452,9,14,25,0.6,0
0,0,0,0,7.03737111933551,7.94414580770198,6.91488095513254,10,16,26,0,1
1,0,0,1,8.43406834096943,9.4037948762953,11.0802753815044,9,16,29,0.5,0
1,0,1,2,8.13730898896431,6.84798944424517,11.4329711586386,11,16,28,0.8,1
1,0,0,1,8.04094458206922,5.6888505862957,11.7582045714731,10,15,25,0.8,1
0,1,0,1,7.55398927373599,7.88011094806624,11.7867161176245,10,18,24,0.8,0
1,1,1,3,9.69330119441318,10.0456514295101,14.0213541130231,9,13,27,1,1
0,1,1,2,9.84020215284971,7.85877459632396,11.8676524494714,9,17,25,0.9,1
0,1,1,2,9.41966873161908,10.0169685302224,10.529126339484,9,15,28,0.8,0
1,0,0,1,7.22405331235808,8.90075436644715,12.5961221242321,5,14,25,0.7,0
0,0,0,0,8.3994404030551,8.28306790685722,7.82105277239887,8,14,25,0.2,1
0,0,0,0,4.69074163991227,7.41256920120857,7.20788887457227,9,13,23,0.4,1
1,1,0,2,8.19879913426016,9.21583198849832,10.0564223389837,10,14,23,0.8,1
0,0,1,1,9.40186176406203,10.0681761093146,12.2886847722328,8,14,28,0.4,1
1,1,1,3,10.0874692717377,10.2088996736104,11.08392388061,12,13,25,0.8,0
1,1,1,3,9.74885782972619,8.89419878384035,11.8871223448163,11,17,26,1,1
1,0,0,1,5.84687836359048,8.67189754237739,12.8014831436281,6,15,28,0.7,1
1,1,1,3,10.0799254924822,9.08867552587237,11.3337662732036,13,15,29,0.9,1
1,0,1,2,7.47725102936938,8.67798306407446,11.6507206908078,8,14,26,1,0
0,0,0,0,8.03417633056273,7.72971152376552,5.95031703306814,10,17,21,0,1
1,1,0,2,7.73849495340702,10.6790903372281,12.3331073324968,5,16,22,1,1
0,0,0,0,6.37931584865261,6.73833014852752,7.03234939739696,6,13,23,0.4,0
1,1,0,2,9.3282986477384,8.71191942600833,10.2011414066527,7,15,24,0.9,0
0,1,1,2,4.41211352087436,8.57144206739632,11.1319614046041,10,18,27,1,0
1,1,1,3,9.31796992448935,10.7398298504124,11.2895340582888,6,15,28,0.8,0
1,0,1,2,8.71580845984635,9.74384108181868,9.8479673733503,7,16,25,0.9,1
1,1,1,3,10.0901685403052,6.8309634737655,11.3662688580003,6,14,26,0.9,0
0,1,0,1,7.76316621167727,8.1746258068528,10.2689823493351,11,10,26,0.8,1
1,0,0,1,6.77556845772098,9.67568821362669,12.0686536413933,11,15,24,0.5,1
0,0,1,1,7.11510998424706,8.95895509939147,11.7896526680403,7,17,28,0.4,0
0,0,1,1,6.78706981696442,10.2350137625489,9.98089479776141,7,18,25,0.5,1
0,1,1,2,7.13808309919621,10.0675370907579,9.88910744684465,5,14,27,1,0
1,1,1,3,11.6701200409946,8.43830288485824,12.262377106037,7,15,25,0.8,1
1,0,0,1,6.8175520694184,9.20854389958704,11.482269782861,8,9,23,0.8,0
0,0,0,0,7.7538345740263,8.59703972972867,6.9990461749133,10,14,25,0.5,1
0,0,0,0,6.70572878732609,7.00316711501602,7.27473619639812,8,13,29,0.3,1
1,1,0,2,6.26772555809866,9.42805224846082,11.3395055171915,10,18,21,0.9,0
1,1,1,3,10.4386720810147,8.53743612952706,11.1898557449682,10,13,25,1,1
1,1,0,2,8.54546064735396,8.44547082952037,12.1449839269201,12,15,26,0.9,0
0,0,0,0,7.09251730164791,8.20184922652651,7.58514943890583,5,16,26,0,1
0,1,1,2,7.15532100120361,9.80131370666402,10.7905078084492,10,16,26,1,0
0,0,0,0,5.43168376356219,8.97361871380081,8.29145149224832,10,17,28,0.1,0
0,0,0,0,7.88321448706652,9.26629943254458,6.55582382205367,9,13,27,0.5,1
1,1,1,3,9.34412592307645,10.029290027455,10.1888984375651,10,14,26,0.8,0
1,0,1,2,6.73970149866695,8.37624780875867,10.9413349322782,10,14,25,1,1
1,1,0,2,7.18891920520862,10.3159145053571,11.5761605573493,9,13,27,1,0
0,0,0,0,9.04059835544114,9.19733725503801,7.03754447186147,8,13,27,0.1,1
0,0,0,0,8.38318502558399,6.76536196249143,6.1146960222921,10,15,24,0.2,1
0,0,0,0,7.77542878126583,9.14336403553362,7.10525410171214,10,15,23,0.2,1
1,1,0,2,8.40984290186923,8.88703204201743,11.2913529589675,9,15,27,0.7,1
1,0,1,2,8.50799741023813,8.08698771090145,10.87545987588,7,16,24,0.8,1
0,0,0,0,7.90524893889352,8.33815273699138,5.95566753258038,8,13,22,0,1
1,1,0,2,7.42288280981506,8.98283077277723,13.085384299795,9,14,26,0.9,0
1,1,1,3,11.2992679095315,8.89035832245598,11.7655028644119,11,15,24,1,1
0,1,0,1,8.54154989443339,9.86633344537087,10.9274430759572,9,18,27,0.7,0
1,1,0,2,9.42730728900997,9.09014851511968,10.5381235707076,9,13,25,0.8,1
0,0,0,0,7.21738967594262,9.22225534804385,7.61935827487591,11,14,25,0.3,0
0,0,0,0,7.82717118989435,8.27859186639861,5.46186923894485,8,14,26,0.1,0
1,1,1,3,10.4902145702242,8.89917832209005,11.5783313076726,9,14,25,1,1
0,0,0,0,5.81565472742562,7.26880795355162,6.88657770326964,10,13,24,0.3,0
1,1,0,2,6.41983672411564,9.495791814011,11.2932341642606,10,13,28,1,0
0,1,1,2,6.97084890799315,6.71330740226275,11.8149675864038,11,11,25,1,1
0,1,1,2,9.12750883046001,10.3666190663909,10.6780885981265,12,16,28,1,0
1,1,0,2,7.49142396664015,9.48873965291873,11.3544787340932,6,14,25,1,0
0,0,0,0,8.0112197685789,9.14327765470046,6.66110254283658,9,14,23,0.5,1
1,1,1,3,10.6997431359583,9.43197952264431,11.9518617227252,9,16,24,0.9,1
1,0,1,2,7.82101856422058,9.36694606565147,8.95987656891367,9,14,26,0.9,0
0,0,1,1,7.43258906211309,10.7048903521963,12.774782826421,7,16,28,0.8,1
0,0,1,1,8.14551366902057,8.86939150827022,11.8664133598662,9,14,24,0.5,1
1,0,1,2,6.19304139407213,8.02102332250347,11.6504221078461,5,13,27,1,0
0,0,0,0,5.9302151842903,6.64976571775691,6.03100941497134,7,19,26,0,0
1,1,1,3,10.4205727784107,9.78006358700492,11.8694295780725,6,17,27,0.9,0
1,1,1,3,10.572521396536,8.83930889968655,12.0585379263942,8,14,26,0.9,0
1,1,0,2,7.77821168774597,10.5253656565027,11.328306411428,11,16,26,0.9,1
0,1,1,2,7.0414061615624,9.76840550399804,11.6214279751863,6,17,23,1,1
0,0,0,0,5.89073999330506,8.88907618069309,7.43413800950418,7,16,24,0.1,1
0,0,0,0,7.42293991582666,8.32607575073329,7.36132476067006,10,15,25,0.5,0
1,0,0,1,7.87972292552663,9.09758974615677,12.2744235335607,15,12,26,0.4,1
0,0,0,0,7.09375449322763,8.32504506934942,6.23692504191629,9,17,25,0.4,1
1,1,1,3,8.69658650641339,10.4506319149944,13.2700912072774,9,14,28,0.9,0
0,1,1,2,7.56329127698102,8.82704447868212,11.1733705296907,10,12,28,1,1
0,0,0,0,4.80433392780553,8.96166559415597,7.17931120329116,9,16,27,0.5,0
1,0,1,2,7.7400212684954,8.81451928915638,8.9808935767764,11,12,23,0.7,0
0,1,1,2,7.07955103607525,10.1259162607188,10.2223119692067,8,11,23,0.9,0
0,0,0,0,6.99653335078825,7.51837071200479,8.02728414046365,8,17,21,0.3,1
1,1,1,3,8.37201267982638,7.06683838492215,12.1067170907223,11,10,25,0.8,1
1,1,1,3,9.55819939864778,8.93529440748311,11.5863812866583,11,12,27,1,0
1,0,1,2,6.94766687186549,9.90577139914658,9.27047241485915,10,13,24,1,1
1,0,0,1,8.92154992821655,9.38270042264345,12.2610483826215,10,15,26,0.6,1
0,1,1,2,7.6468527548418,7.30345401961004,11.3758153282783,8,16,26,0.8,1
1,1,0,2,8.91931612945987,9.0245688559378,11.6983566503086,7,14,24,0.7,0
1,1,1,3,9.09626994460204,8.52478995408111,12.6949113337975,6,14,28,0.9,1
1,0,1,2,7.41269682005308,8.11895985277823,10.9743531105016,14,13,26,0.7,0
0,0,0,0,5.68730544726846,7.37219278651122,7.60219360476418,8,15,23,0,0
1,1,1,3,9.10411684463878,8.14348455160187,13.1214656925862,7,14,24,0.8,0
1,1,0,2,8.95019428934185,10.0338226144634,12.2609723410298,9,12,26,0.8,1
0,0,0,0,6.64670214678417,7.41354139858226,8.70569940113723,9,16,30,0.3,1
1,1,1,3,10.5892013702643,8.24040055691408,12.4141865499564,7,17,22,1,0
1,1,0,2,6.94436488886185,10.1087316233308,12.4581185794267,9,17,26,0.9,1
1,0,1,2,7.39008501979381,8.16387936851606,10.2217044580683,9,16,25,0.9,1
1,1,0,2,7.14366833769773,8.87231580011548,13.7669975253165,9,14,23,1,1
1,1,1,3,7.22858708546299,7.54437952497336,11.1232541721745,8,14,25,0.9,1
1,0,0,1,8.88644279399087,9.34344986624479,11.708879567256,8,13,22,0.8,1
0,1,0,1,8.18687065179794,9.01347592389004,11.9941265526049,10,13,27,0.6,1
1,1,1,3,9.58977748787699,7.90723119959055,13.5409273149401,9,17,27,0.8,0
0,0,0,0,6.95778157810138,8.41563959972935,7.14847846194746,9,16,27,0.5,0
