"V1","V2","V3","OBS","temp1","temp2","temp3","h1","h2","h3","conif","black"
1,1,1,3,6.67541541755811,11.7895947224111,12.8965538138439,7,15,29,0.8,0
1,1,1,3,8.13422577707269,9.8979080875005,10.5756575603165,9,16,22,0.8,1
1,1,0,2,8.66516641082361,9.04772676955546,11.0978149274595,9,14,26,0.7,0
1,1,1,3,8.59228544285019,11.847168501747,13.3439184471165,7,13,28,0.8,0
1,1,1,3,7.3404983202106,12.6417276897551,12.5360574623777,11,19,24,0.9,0
1,1,0,2,9.47159437505639,9.36592294786502,11.2277649893983,10,15,26,0.7,0
1,1,1,3,7.90276570799465,10.4457170876136,12.288981038029,7,16,25,0.8,1
1,0,1,2,9.46036556038514,10.1163248514065,9.47197017995394,7,16,24,1,0
1,1,1,3,8.32935347605548,11.7077825722907,11.9869477036432,5,18,25,1,0
0,0,0,0,8.72816865800753,8.51579331879374,10.1495883622042,9,17,25,0,1
0,0,0,0,7.04247701403475,9.54609312660567,10.4595200746255,7,16,24,0,1
1,0,1,2,9.1584692548863,9.02036456308947,9.77013319806412,12,13,27,1,1
1,1,1,3,8.29425051372582,11.1845075313529,12.4587836398542,13,14,25,1,0
0,0,0,0,6.94146131560616,10.0241711787553,8.37607824712966,11,13,24,0.1,1
0,0,0,0,5.76053308550894,7.55205481713755,10.5565696012355,9,14,25,0.5,0
0,0,0,0,6.94167786999124,7.24848654626201,10.0849402664394,7,15,24,0,1
0,0,0,0,6.33882668250717,9.78438643532328,9.29255925123894,8,16,29,0.3,0
0,1,1,2,8.91531605906365,8.94417338347299,11.273275068064,6,17,24,0.7,0
0,0,0,0,6.64733281451448,8.96140659777081,9.11992371223419,8,13,23,0.1,1
0,0,0,0,7.12746160831904,8.50669555417446,11.6748236384839,8,14,28,0,0
0,0,0,0,7.46591775702877,10.8906159518363,9.56042392865882,10,14,26,0.2,0
1,1,1,3,9.20462182090764,11.1394791357837,13.2685365264755,11,15,22,0.8,1
0,0,0,0,7.33786063459019,7.15317593512623,10.8919355931175,5,17,24,0.4,1
1,1,1,3,6.18877204388628,12.1629939411628,12.6075428933905,11,11,24,0.9,1
0,0,0,0,5.4241868711224,9.53504389844946,10.1032322403649,11,17,28,0,1
1,1,1,3,8.77794432525462,11.7579950013458,11.429950791701,5,16,25,0.8,0
0,0,0,0,5.42632098735518,7.69547649073251,11.3060485619967,9,14,25,0,1
1,1,0,2,8.39932196335857,9.10559921195952,11.7112382664399,10,13,23,1,0
0,1,1,2,10.157447688903,10.9029393273552,11.7170510860471,10,14,22,0.8,1
1,1,1,3,6.65472672928858,10.6120157024329,12.5429790217,9,14,27,0.9,1
0,0,0,0,7.16259620218885,8.08950947725051,9.20514198363076,9,13,24,0.4,0
1,0,1,2,9.02145774640443,8.70355207976374,10.7722726332454,8,16,25,0.8,0
0,0,1,1,6.90850809156054,9.9174432909481,11.4208167254307,8,16,25,0.7,1
0,1,1,2,8.00265451852603,10.0539014438217,11.3600054088285,10,16,23,0.9,1
1,1,0,2,6.06056922958706,11.5289841682137,10.9339668191753,7,12,24,0.9,0
1,1,1,3,7.82113528330266,10.3849055007991,13.3814139164217,8,13,27,0.9,0
1,1,1,3,7.34021915580113,11.9399078977335,11.4451708240886,9,14,27,1,0
0,0,0,0,4.99265544915562,9.52290374035017,7.71184893516934,12,19,27,0,1
0,0,0,0,6.9919390619771,10.8104353252815,10.3055391878032,10,15,24,0.1,1
1,0,1,2,9.32272355801741,10.3257463677137,10.5330780813008,4,13,22,1,0
1,1,1,3,6.03565777991724,9.92383968099554,11.9137604597946,10,16,24,0.9,1
0,0,1,1,8.42961712908846,9.40660568061432,12.5952439173956,12,16,23,0.7,1
0,0,0,0,7.7427958662959,8.31872428330132,8.39425422200822,4,14,26,0.1,0
0,0,0,0,7.95684615623121,8.51368548762384,9.44804224768097,4,17,25,0.2,0
0,0,0,0,7.3733009104095,9.8187871247483,7.87700120445569,9,11,24,0.4,0
0,1,1,2,8.47683720732362,10.1457033148292,10.3497052317,12,11,29,0.7,0
1,1,1,3,7.89920271675061,10.8175630685474,11.9619865967162,5,12,22,0.8,1
1,0,1,2,8.1691273976621,9.73570974745172,10.7036587571012,8,12,26,1,1
1,1,1,3,8.42703554859555,12.2641099958607,11.4477432859463,14,13,26,0.8,1
0,0,1,1,8.40324589213692,11.8972595372625,10.554661170984,10,15,25,0.8,1
0,0,0,0,7.04039715182932,8.31379659600307,10.2596835597662,6,17,22,0.3,1
0,0,0,0,6.41106649868472,9.49242287665457,9.64632489073137,9,15,27,0.5,1
0,0,0,0,6.46368946613239,8.92847004272362,9.57219125015651,7,11,23,0,1
0,0,0,0,4.94293911279136,9.05443416465895,9.16786178542655,6,14,29,0.5,1
1,1,1,3,9.81873789650632,9.35957012940849,12.5185610389944,6,15,27,0.8,0
1,1,1,3,8.71475752212897,10.166005224763,12.5683191201734,8,13,25,0.8,1
0,1,1,2,7.86650753197387,11.3002907364731,9.49356951839266,6,13,27,0.8,1
1,0,1,2,10.1197590092995,10.9747469324365,11.2182921522199,7,14,25,0.7,0
1,1,1,3,8.11187576858811,11.8392840250296,13.4142853730963,9,12,24,0.8,1
0,0,0,0,5.54968242423799,6.01410253293777,10.9641725010442,5,13,22,0.5,1
0,1,1,2,6.80784997192329,9.52870760719728,10.0179486475055,7,13,25,0.9,0
0,0,0,0,6.81553140399224,9.0098087638617,10.0009007022206,9,15,25,0.3,1
1,0,1,2,8.25505607964609,10.3819177355744,13.2567338037538,7,15,24,1,0
0,0,0,0,8.00006598638684,9.5232736597748,8.9470053285252,12,16,27,0.2,1
0,0,0,0,7.20207116133038,8.57240125641211,9.70182381271851,5,13,27,0.5,0
1,1,1,3,8.09550727556316,12.1044234945719,12.1725329655628,7,13,29,1,1
1,1,0,2,10.4254713093429,9.47911761854187,11.3637430559235,9,14,25,0.8,1
1,1,1,3,6.72537798988789,13.3076285616299,11.9919476277924,9,18,25,0.9,1
0,0,0,0,7.05293321254628,7.95927863646985,9.18586067566335,9,17,24,0.4,1
1,1,1,3,7.32557741331993,12.7745916433513,12.9018179445181,6,15,23,0.9,1
0,0,0,0,6.85607134432033,8.63833671771838,10.3225719586035,7,15,25,0.3,1
1,0,1,2,8.19543444992087,8.81485096416239,11.5963141575245,11,16,27,0.9,1
0,0,0,0,5.69979266902354,7.77137830809157,10.7967036356333,10,13,25,0,1
1,1,1,3,7.67488310002538,10.9334620641824,11.6644302124813,9,11,25,0.9,0
0,0,0,0,5.08125670905568,9.47130506673894,11.9843449984558,12,13,27,0.5,1
0,0,0,0,6.68385160820523,9.22144295585544,7.92370271335329,8,16,25,0.1,1
0,0,1,1,8.91204290007504,8.63759371908224,10.6873337698884,6,16,24,0.4,1
0,0,0,0,6.81895263114467,9.1800568976188,10.8923006772182,8,19,23,0.2,0
0,0,0,0,6.60826475474288,10.4666209404463,9.42582460935157,8,16,25,0.5,1
1,1,0,2,9.27165011565843,10.2010812624328,12.3149164961639,11,14,27,0.7,1
0,0,0,0,7.02220522344309,9.60785884055045,9.77198073273796,7,12,24,0.3,0
0,0,0,0,7.78330704895719,7.60584569896735,12.2615180233936,10,18,28,0.5,1
0,0,0,0,6.66918235901635,10.2397832529615,9.21702239789253,9,13,25,0,1
1,1,1,3,7.30825646474844,12.6662525143105,12.3184177893852,5,16,30,0.9,0
1,1,1,3,5.77229846897112,11.4261159392172,11.417896636094,8,15,25,0.9,1
1,1,1,3,7.1241889746718,11.1772036251345,13.279305202654,10,14,27,1,0
0,0,0,0,7.80512957002123,9.60788515764956,9.60107159080364,5,13,29,0.2,1
1,0,1,2,9.42662883177464,9.10273696546253,14.6749541565689,9,15,25,1,1
1,0,0,1,10.0243897701534,10.6169792778764,12.21681318921,8,15,29,0.5,1
0,0,0,0,7.06200238006704,9.29442025987237,10.3313605486081,6,16,24,0.4,1
0,0,0,0,6.83400770492135,8.15750368885778,10.4563644036885,11,15,25,0.4,1
1,1,1,3,8.45116356839931,11.8033323428782,12.2824963523499,8,17,23,1,0
0,0,1,1,8.58430150437344,9.15185530817424,11.7799215975528,10,12,29,0.7,1
1,1,0,2,7.82577353990049,9.69826981624284,10.3289765588321,7,19,28,1,0
1,1,1,3,8.51179615654945,13.7566683428019,11.6960710395291,10,15,27,1,1
0,0,0,0,5.01763003153907,8.15579086163042,11.477498760576,8,16,27,0.3,1
0,1,1,2,9.46943299149317,9.10744045406223,12.5444227084278,10,14,27,0.8,1
1,0,1,2,8.34956321618038,10.2107969302903,10.9744630510694,8,13,27,0.7,0
0,0,0,0,7.10954782991137,9.47552730646176,9.92932830403215,9,15,30,0.4,1
0,0,0,0,5.29121235589593,7.49274883345803,10.1856510366486,10,18,24,0.3,1
1,1,1,3,8.49812560251195,10.195162841168,12.4391625417647,12,17,27,0.8,1
1,1,1,3,7.59902707200816,11.2461475420964,12.2204574648136,10,15,25,1,1
0,0,0,0,6.17420443425381,8.33446591754287,8.79651673923646,7,17,28,0.5,1
0,0,0,0,7.15609122168842,8.56313736156996,11.1000025092755,8,15,29,0.3,1
0,0,0,0,7.33229048537201,9.63958651913314,10.307360853975,9,13,27,0,0
0,0,0,0,6.00807224867066,8.49910968160409,9.4510786165859,9,15,23,0,1
1,1,0,2,9.20965515962561,10.2222536335132,10.3492886281799,8,16,25,0.9,0
1,1,1,3,9.34193768657255,12.8316860827603,13.2800510420995,7,12,25,0.8,1
0,0,0,0,6.60931664851113,8.32946051104157,10.3172891357341,8,16,26,0,1
0,0,0,0,5.33303832096896,8.46957529515262,11.0160244716567,10,15,25,0,1
1,1,1,3,7.91165066983232,12.150895979666,11.9497263795154,9,16,26,0.8,1
0,0,0,0,5.8272871545649,8.83071926834245,10.7004920896097,5,14,27,0,1
0,0,0,0,5.2089709168115,11.9115544908731,11.3922923443264,9,18,28,0.3,1
0,0,0,0,6.8290879535105,10.038353175742,8.749175884853,6,15,26,0.5,1
0,0,0,0,5.27220966383891,10.1031852119223,10.2414493868904,8,13,27,0.1,1
0,0,1,1,7.94474202696255,9.56980672535524,12.7222160023652,4,16,25,0.6,1
0,0,0,0,6.67291836654109,8.50583588399235,9.25548862067021,13,14,25,0.3,0
1,0,1,2,8.38686178049715,11.2194209484694,10.030543170739,8,16,28,0.7,1
0,0,0,0,7.68631700339506,8.7197682533243,10.871652047325,8,17,23,0.3,1
0,1,0,1,8.45631220790013,9.46225648950532,12.5468518261439,7,18,24,0.5,1
1,1,1,3,9.60418810609864,11.026325729053,10.8290063104371,7,14,29,0.8,1
0,0,0,0,6.88121704287864,9.5435353415293,11.2654313852367,4,16,28,0.5,0
1,1,1,3,8.77408962955411,12.3380011155386,11.3363346522062,7,16,23,0.8,1
1,1,0,2,9.97129126551495,10.2968484647033,10.8017897553616,9,17,26,0.9,0
1,1,1,3,8.8595786575326,9.40414445316067,12.5732101711391,9,14,29,1,1
0,0,0,0,7.29193103181982,9.8011867438906,7.77967991884896,10,15,23,0.5,1
1,1,1,3,8.37375726619872,12.0939982221447,12.5883286520729,6,15,25,1,0
0,0,0,0,8.90474797774046,7.64671053200631,9.51342178253736,9,18,24,0.4,0
1,1,1,3,5.66753781226874,10.8421392441609,12.517348850864,9,15,26,0.8,1
0,0,0,0,7.03631267848534,9.50299638989353,9.90064322588266,7,14,25,0.2,1
1,1,1,3,9.20287112800234,11.7563100496733,12.6917826420238,9,10,25,1,0
1,1,1,3,8.59495364259764,10.1159756938748,11.6832450098207,4,13,25,0.8,1
0,0,1,1,7.62782208923805,9.74402311335087,10.068101743181,8,15,25,0.6,1
1,1,1,3,7.79082606600282,10.1762979575617,9.24770695430359,6,14,20,0.8,1
0,0,0,0,6.80302638226858,6.51463705635477,10.0838323602944,7,13,26,0.4,0
1,1,1,3,7.75667054335294,9.86101854760904,12.9764085116693,6,16,25,1,0
0,0,0,0,4.62379593649806,8.5373602138262,8.81361261249864,6,15,25,0,0
1,1,1,3,8.80553142428792,11.7552223514203,12.5558729993291,6,13,24,1,1
0,0,0,0,4.39625069694565,8.35588221876142,10.3327596120253,10,14,26,0.4,1
1,1,1,3,7.08140170238087,10.7298308402927,11.4913095282015,11,15,26,1,0
0,1,1,2,8.62482109314162,10.254882133061,9.09825011684756,7,15,26,0.7,1
1,1,1,3,9.18971060520813,11.1960214085942,11.5122936909386,8,17,28,0.8,0
0,0,0,0,9.03998196634516,9.55062034359994,11.3707987133133,8,11,29,0,1
1,0,1,2,9.63183992149835,9.83686801497399,12.1456833497065,9,15,25,0.8,0
0,0,0,0,10.203468663309,7.73868522425555,8.35225661614225,5,9,25,0.3,1
1,1,1,3,9.26126555212898,10.4592763104514,13.7035286747355,8,17,27,1,0
0,0,0,0,6.85125870851552,9.72050811700496,9.66102857732811,6,16,27,0.2,1
1,1,1,3,8.24684989224864,12.2281650479898,10.2917917169077,9,14,23,0.8,1
0,1,1,2,10.8215791377672,10.2889911150875,11.7323147618944,11,17,24,0.8,0
1,1,1,3,9.33345870871268,10.6624082514519,12.1650490088129,8,13,26,0.8,1
1,1,1,3,8.65355772245614,10.6516320241085,10.8777122367844,8,17,27,1,1
0,0,0,0,6.92959568931233,9.57850967404288,10.820931699578,6,15,24,0.2,1
1,1,1,3,8.87498204356678,11.6249787125042,13.0898492603866,8,15,28,0.9,1
0,0,0,0,7.95637904779076,9.79006272488555,10.2438464028701,13,13,26,0.5,0
0,0,0,0,8.16467815881951,9.7234169643353,10.2944060621921,11,13,26,0.1,0
0,0,0,0,8.24883534781445,7.05719680970522,11.0499031858492,10,15,22,0,0
1,1,1,3,6.71975470488586,12.7222258094554,11.6615434941141,9,13,24,0.9,1
1,0,1,2,8.59721194188365,9.27559149634597,11.8778353104656,8,13,25,0.9,1
1,1,1,3,7.64933646895048,12.4540190990594,11.7580169667975,10,16,22,1,1
0,0,0,0,7.39956520784795,8.18141123132952,7.91672913926538,8,11,26,0.1,1
0,0,0,0,7.95280723775232,8.47438311956471,8.74363760161141,6,10,26,0,1
0,0,0,0,5.93617049143258,5.71687744311776,10.5243973062505,6,13,27,0.5,1
0,0,0,0,5.82124087192466,7.02537335775121,11.1167408272513,8,17,26,0.2,1
0,0,0,0,6.13365493958445,9.07275056065494,9.82997962504716,13,13,29,0.3,1
0,0,0,0,7.28746870546039,9.36799177986007,11.4346795198327,9,19,24,0.5,1
1,1,1,3,8.63737216870418,10.0286175697859,12.8595009807247,6,12,22,1,1
1,1,1,3,7.28919551045516,11.5187716835291,11.8234431574232,6,11,25,1,1
0,0,1,1,8.66956062187906,10.2979659486758,11.1503109151619,6,19,27,0.4,1
1,1,1,3,8.57886806084365,11.3067781954245,13.6570592604043,7,13,28,0.9,1
1,1,1,3,9.99999568129713,10.4643983907525,11.6472347139135,7,12,26,1,1
0,1,1,2,8.53842197583132,9.99498355077855,10.8018156573504,10,16,25,0.9,0
1,1,1,3,8.45219107850688,12.3848521576841,13.1003195885814,9,15,27,1,0
1,1,1,3,7.34059420171603,11.566828978964,11.9618041320712,10,13,24,1,0
1,0,1,2,10.0042600651721,7.36378717902523,11.7315375414566,8,13,22,1,1
1,1,1,3,7.39250147886837,10.7452800499944,11.2890862745679,11,16,22,0.8,0
1,1,1,3,9.09535733653877,10.4914118889473,13.4311943911069,9,12,25,0.8,0
0,1,1,2,8.58297663993844,11.4824393593023,10.8555458998952,9,18,26,1,1
0,0,0,0,8.17535713514726,9.1698046961815,10.2184732866161,3,12,24,0.1,1
1,1,1,3,7.87565866217958,11.6022245627094,12.4501973171879,9,12,24,0.8,1
0,1,1,2,9.88402528969572,9.36132228318128,11.6011122342603,10,12,25,0.7,1
1,1,1,3,8.54745724449899,9.87801716367094,10.316089685471,8,15,26,0.9,1
1,1,1,3,5.92304053371864,11.5916180060656,12.3732439396698,9,15,27,0.9,1
0,0,0,0,7.08147662917369,6.9109213875432,9.20668728740017,10,16,26,0.3,1
1,1,1,3,6.52334397717881,10.3961970118141,10.6614428687942,9,18,25,0.8,0
0,0,0,0,6.96389664669921,9.37460529729573,9.83084625941473,7,12,27,0.3,0
0,0,0,0,6.164637287974,10.2094617595479,10.8689946917459,10,14,24,0,1
1,0,1,2,7.89024872195472,13.0688249739186,11.4742957088637,10,15,26,0.7,0
1,0,1,2,9.01081386286446,9.86001587471407,12.7013039202738,5,17,24,0.9,1
1,0,0,1,8.69366740287753,10.2999471207508,10.8922583549541,8,14,27,0.5,0
0,1,0,1,8.51796740170171,9.18533105059761,10.5217551845677,12,12,26,0.8,1
1,1,1,3,7.06686773735053,11.7537026556336,12.6435657173267,12,14,28,0.8,1
0,0,0,0,7.9132165177407,8.9460570431842,8.59673750069013,9,13,24,0.3,0
1,0,0,1,8.0875175737998,9.76882053393122,11.3811764458473,6,17,27,0.5,0
1,0,1,2,8.58466898221291,8.59275588924232,10.2029816083565,9,16,23,0.8,0
1,1,1,3,7.72478740026014,11.2126231778205,11.1416641072366,8,16,24,0.8,0
1,1,1,3,8.87889618810525,11.1212618304917,12.6550042205235,10,16,24,0.9,1
0,0,0,0,7.44112346164775,8.6239330469277,11.2331386081906,7,14,22,0.4,0
0,0,0,0,7.71601181307004,8.47970796505491,12.1046938866104,7,15,23,0.1,1
0,0,0,0,7.80195683064105,9.03310809652858,12.0606941757629,7,13,27,0.2,1
1,1,1,3,9.29424914772,10.6447170805518,13.7859860240413,9,15,24,0.8,1
0,0,0,0,6.79829590102574,10.2489464624188,10.6836917370281,9,17,25,0.1,0
1,0,1,2,9.89207699190746,9.39816904523797,11.3606005374445,7,15,25,1,1
0,1,1,2,9.66949255818137,9.70464511760747,11.7430996928321,11,9,25,0.9,1
1,1,1,3,9.07519937833977,11.9374645484757,12.6980953125674,3,13,26,0.9,1
0,0,1,1,7.6455632359626,11.8628974582331,10.8974908887897,6,13,23,0.5,1
0,0,0,0,6.46335941638238,9.34134209934297,11.5933664087139,7,13,25,0.4,0
0,0,0,0,7.18078469727614,8.518640146447,9.10780572566396,5,11,24,0.4,1
0,0,0,0,6.51712929914028,8.71569246198434,9.49404705372534,15,15,29,0.4,0
0,0,0,0,7.90076300752568,10.4533064362953,7.41587200727107,12,14,25,0.1,1
0,0,0,0,6.69173465489877,9.63036027777156,10.7831453136911,9,13,25,0,0
1,1,1,3,7.89657098722689,11.2969119122856,13.1815399291521,10,15,27,1,1
1,1,1,3,6.28295687897893,8.94600951975458,12.0265651706816,8,16,27,0.9,1
1,1,1,3,8.61779233482419,10.159826729389,13.1903369422762,7,13,27,1,0
0,0,0,0,6.64345954854706,10.2114051172194,10.6381808064058,11,14,27,0.1,1
1,1,1,3,8.3259463152262,11.23878479861,10.863566867212,5,14,25,1,1
0,0,0,0,6.78952571587199,8.8542343078389,9.74248704545307,7,11,28,0.2,1
1,1,1,3,8.32219051396591,9.91849614309239,12.7581942940263,10,18,27,1,0
0,0,0,0,6.08458643324163,7.17090458200643,10.871880565505,8,15,25,0.5,1
1,1,1,3,7.61908955038583,10.1753557350932,11.7953180953607,8,16,23,1,0
0,0,0,0,7.75714937075195,10.352101871682,12.429772794489,7,13,23,0.2,1
1,1,1,3,8.12821889936309,10.8856411406911,13.6238577262024,9,16,25,0.8,0
0,0,0,0,6.27208283960395,9.05775694345689,9.58287143503907,11,14,30,0.5,1
1,1,0,2,9.70474986331974,10.0588018428403,11.7052984855153,16,13,24,1,1
1,1,1,3,8.16382254844528,11.6999575141724,12.3534141944251,8,15,26,0.8,0
0,0,0,0,6.80868947817158,9.78585104087147,8.965269166969,8,15,26,0.2,0
1,0,1,2,10.9272150064067,9.6241110831965,10.988150513633,12,11,24,0.9,1
1,1,1,3,8.59181711820696,12.1486509793388,11.1106554423973,10,14,28,0.9,0
1,1,1,3,5.95438837508688,10.4509345831036,12.8727096839001,9,14,27,1,1
1,1,0,2,8.30953352764438,9.67740596742841,10.0884216936754,9,15,25,0.7,0
1,1,1,3,8.86252996751369,12.1383559289878,11.9716112848261,8,15,24,1,1
1,1,1,3,9.62070282195697,11.028116076712,10.9807158286022,8,16,21,0.9,0
1,0,1,2,10.2893257526088,10.6998141580283,9.06783812088606,8,17,26,0.8,0
1,0,1,2,10.8903177473312,10.448603368973,9.97711197176504,11,16,26,0.8,1
0,0,0,0,8.84212522089727,9.67475456574135,10.9313299833807,5,12,26,0.2,0
0,0,0,0,6.017367670917,9.5684256129447,11.2749468168314,10,12,25,0.2,1
0,0,0,0,7.28137501864127,9.48182814858969,10.1216901638077,13,14,24,0.1,1
0,0,0,0,5.53823199221002,10.6040899107616,10.5082257416373,6,16,24,0.4,1
0,0,0,0,5.64667491184733,9.29917867226622,10.6369117579067,8,14,25,0.1,1
0,0,0,0,6.71184976669149,8.00069078925052,10.2793711889135,9,16,25,0.5,1
1,1,0,2,9.33464816406952,10.6593373657181,10.1340190103715,5,12,26,0.7,1
0,0,0,0,7.85013470605117,8.6106535675246,9.66230384880607,13,14,26,0.1,0
1,1,1,3,8.8646450982012,11.1536053755699,11.1733032095288,9,19,25,1,0
0,0,0,0,6.1901425535222,9.80756822337288,10.5036101042162,7,15,30,0,1
1,1,0,2,9.40333022556817,9.72631398600698,11.255281863616,10,17,28,0.8,1
1,0,1,2,9.30064500136638,10.760763518376,13.4751208848617,10,15,25,0.8,1
1,1,1,3,8.66972821466312,11.2748937655442,11.8066301238161,10,17,24,1,0
1,1,1,3,6.46306644199477,12.1684746066047,13.3227556869502,13,14,27,0.9,0
1,1,1,3,7.57632637067706,10.7655415468607,11.9869475473132,7,15,25,0.9,1
0,0,0,0,9.55513407930585,9.89982511367361,10.8745674712834,10,13,29,0.3,1
0,0,0,0,6.38382849109727,7.89315066278114,11.1367158221742,6,16,26,0.1,1
0,0,0,0,5.7685406045194,8.38583440506295,10.6533563923368,8,17,24,0,0
1,0,0,1,7.57794160514727,10.5435757767475,11.5497930134459,8,17,29,0.6,1
0,0,0,0,7.64631839747094,9.02627630402431,10.2159076953141,11,12,27,0,1
0,0,0,0,8.58415035387807,7.8425028730282,10.2298529375851,10,12,24,0.5,1
0,0,0,0,5.85649865699032,7.83562130457132,11.2712620921578,9,16,23,0.3,0
1,1,1,3,7.73384927077353,10.5400195397234,12.4572556601999,4,15,26,0.9,1
0,1,0,1,8.96390617377457,10.7005983650119,11.4623460175254,15,14,23,0.4,0
1,0,1,2,6.33727262592591,9.80010612629046,11.2030978090816,9,15,25,0.9,0
0,1,1,2,8.3499096491388,11.6360048335006,11.6747649592426,8,13,28,1,0
0,0,0,0,8.04605861139331,9.54933140036684,11.6775246093081,9,14,23,0.3,1
1,1,1,3,8.16289204349682,10.4669436942265,12.8299143651881,9,15,23,1,1
0,0,0,0,8.23284043722972,9.03769435347983,11.5511991187076,10,13,23,0.2,0
1,0,1,2,7.41552500203831,8.54492586123169,10.2451045734075,7,13,24,0.8,0
0,0,0,0,6.94058324622629,10.1259324874518,10.1768290740058,10,17,24,0,0
0,0,0,0,5.99554632384862,9.69371276739814,9.09050550081896,10,14,28,0.1,1
1,1,1,3,7.43641059257523,10.3506700568134,11.5033434953064,10,13,24,1,0
0,0,0,0,4.29784688682451,8.70000289962421,8.14075268718272,7,14,24,0.2,1
0,0,0,0,7.46404532810049,7.29182590756675,9.60055510079207,8,14,20,0,1
0,0,0,0,7.39759159969918,8.45743099448834,9.86225370363071,8,17,26,0.3,1
1,1,0,2,9.43256907461461,10.4051068962986,8.61064692618184,8,17,27,0.9,1
0,0,0,0,6.60474645500395,8.49638592504113,10.8171866142535,9,11,26,0,1
0,0,0,0,7.38750959975453,6.84856322337177,9.6584647638853,6,18,26,0.5,0
0,0,0,0,7.43262179060813,10.1886948380126,7.69431862459109,7,12,26,0.3,0
1,0,1,2,8.91266000093525,10.2517760307917,11.2136123538114,8,14,25,0.7,1
1,1,1,3,7.24473628557796,11.1933352420645,12.7177893481876,8,14,28,0.9,1
1,0,1,2,8.10628714675453,9.24854989126245,10.1535048808942,10,18,26,0.8,0
1,0,1,2,9.81232100742998,10.555047161293,10.984629271648,9,12,24,0.7,0
0,0,0,0,7.09476339734339,9.16370558419094,10.8607375632164,11,13,27,0.4,1
1,1,1,3,8.27078497317604,11.628780171337,11.9270582636858,9,16,27,0.8,1
1,1,0,2,8.64629991165343,9.72845319110854,11.7371368456917,9,15,24,0.9,1
1,1,1,3,8.4574328433233,9.81117542476826,12.5653792224381,7,13,26,0.9,1
1,1,0,2,7.96562201896876,10.8669987464359,10.0727568048091,9,12,27,0.8,1
1,1,1,3,7.51938654927327,10.7429471566273,11.8881051100422,8,12,26,0.8,1
1,1,1,3,7.97467763688052,10.7134848942159,14.3106153800004,8,15,21,0.8,1
0,0,0,0,7.21943028013267,10.0520436172094,10.7763618124222,10,15,27,0.1,0
0,0,0,0,8.23361336784478,8.8772311647767,8.85417476176188,9,15,25,0.5,1
1,0,1,2,10.4414051881688,9.82931623266468,11.7273270830163,9,18,20,0.9,1
0,0,0,0,7.70825523619088,8.63183867248367,11.5618376168052,8,13,25,0.3,1
1,1,1,3,8.23456777370733,8.88842818195935,12.8078826055139,10,10,26,0.8,1
1,1,1,3,8.28078196971298,10.3204678012923,13.1962898846025,7,16,26,0.9,1
0,1,0,1,7.8359005877942,8.62882596139321,12.9943475185991,9,14,28,0.4,1
0,0,0,0,5.99100760545964,9.04647229875238,10.3236864209214,6,15,24,0,0
0,0,0,0,4.98530678187967,11.1939841784861,9.61932736337083,8,17,27,0,1
1,1,1,3,7.36630855398776,11.6719751164413,11.7496157772767,11,13,27,0.8,0
0,0,0,0,7.29581518331728,9.22239121046099,10.0796528756492,13,13,26,0.1,1
1,1,1,3,7.82613966330273,12.2884325382376,10.9598232721303,9,13,26,0.8,1
1,1,0,2,7.23675238129546,10.6243901556829,9.76734122101502,4,16,24,1,1
1,0,1,2,11.3108557893028,9.65514374047048,11.0782216155812,8,14,26,0.9,1
1,1,0,2,9.35185738422299,8.42012761854342,11.6595621289439,8,14,25,1,1
1,1,1,3,7.4664121476669,10.7269971325903,11.93884405654,10,13,24,1,0
1,1,1,3,8.07814665223675,11.0043451463206,11.9023270655121,7,19,28,0.8,0
0,1,0,1,9.23943693156726,9.67408701442773,13.1569138945745,5,19,29,0.5,1
1,1,0,2,9.34853252120111,11.308989312755,10.3603535854979,5,15,24,0.9,1
0,0,0,0,7.21421865636745,8.34649155553057,8.94585856851898,7,12,27,0.5,0
1,1,1,3,7.65720816930934,10.8207188221524,9.09306569120959,9,15,26,1,0
1,0,1,2,8.88134550276137,9.38982892532593,11.4613711674562,9,18,26,0.8,1
0,0,0,0,8.32858433312934,8.2116257707222,9.28681984685696,8,16,27,0.4,1
1,1,1,3,7.33647750590247,11.3178124241387,11.1325636958993,9,12,26,0.8,1
0,0,0,0,7.87848703010291,8.67058044268117,10.8782751641348,8,14,26,0,1
1,1,0,2,8.36063754732477,10.3178638090731,10.3105823536491,8,11,29,1,1
0,0,0,0,6.8857008777043,8.77300794191017,9.57834723481701,7,14,26,0.5,0
0,0,0,0,8.44085147972609,9.39924589420812,10.7239683692547,7,14,26,0.4,1
0,0,0,0,7.12023181433218,9.12099857274394,9.75254745606671,8,17,27,0.5,0
0,0,0,0,8.33549681100873,9.9119500324974,8.05184656833228,9,14,26,0.5,0
0,0,0,0,5.7517873761122,7.6393107824352,10.0169763100117,8,14,27,0.2,1
1,1,1,3,10.2606427678664,11.2775598670748,11.1910815498955,10,10,25,1,1
1,1,1,3,9.08837848340257,11.3635306649087,13.3329617263973,10,16,22,0.8,1
0,0,1,1,7.30539833558669,10.9819165875165,11.8196976999801,8,14,27,0.5,1
0,0,0,0,7.59535028662324,9.42177502492912,8.63113434845918,6,13,22,0.5,1
0,0,0,0,3.88777021219102,10.9551034469271,8.80716615373125,8,15,24,0.3,1
1,1,0,2,10.3425047283261,8.24393651183036,9.8160574008088,11,16,24,0.8,1
0,0,0,0,7.08914549702106,8.53913766433942,9.62726968080933,9,16,29,0.4,0
